id	name	org	league	gender	birthday	period	birthplace
tagami_shu	田上周	最高位戦	—	male		第45期後期	東京都
tamura_kota	田村航大	最高位戦	D3	male	2000/05/25	第51期前期	大分
tamura_kakeru	田村翔	最高位戦	—	male	12月19日	第51期前期	北海道
tanaka_iwao	田中巌	最高位戦	—	male	1980/07/07	第32期前期	埼玉県
tanaka_kyohei	田中恭平	最高位戦	D3	male		第44期前期	千葉県
tanaka_wataru	田中航	最高位戦	C1	male	12/23	第45期後期	東京
tanaka_toshi	田中淑	最高位戦	D1	male	2001/06/26	第49期前期	愛知県
tanaka_shohei	田中祥平	最高位戦	D3	male	9月28日	第45期後期	茨城県
tanaka_daiki	田中大基	最高位戦	D3	male	1994/08/28	第49期後期	静岡県
tanaka_yuichiro	田中裕一郎	最高位戦	D1	male	12月1日	第44期後期	長崎
tanouchi_tsubasa	田内翼	最高位戦	B1	male		第51期前期	
tanabe_momoko	田辺桃子	最高位戦	—	female	8/23	第51期前期	
tabuchi_momoe	田渕百恵	最高位戦	B2	female	6月1日	第40期後期	北海道
tanabe_ichiro	田邉一郎	最高位戦	D3	male	2003/03/25	第50期後期	
tanabe_yukihiro	田邉敬博	最高位戦	D3	male		第50期後期	
to_shun	屠駿	最高位戦	CHINA D	male	2003/01/27	第50期後期	上海
to_kotetsu	杜昊哲	最高位戦	—	male	1999/03/08	第51期前期	中国北京
watanabe	渡辺太	最高位戦	A2	male	1988/07/25		埼玉県さいたま市
watanabe_takuma	渡辺拓真	最高位戦	—	male		第40期前期	
watanabe_yoko	渡辺洋香	最高位戦	女流B	female	2/1	第22期	大分県
watanabe_takashi	渡邊高志	最高位戦	—	male	1988/09/19	第39期後期	山梨県
watanabe_sousuke	渡邊奏介	最高位戦	D3	male		第50期前期	
watanabe_hikaru	渡邉光	最高位戦	D3	male	8月25日	第48期前期	山形県
tuzuki_makoto	都築誠	最高位戦	C3	male	9/29	第45期前期	東京
doi_koki	土井孝輝	最高位戦	D2	male	1985/08/18	第31期後期	神奈川県
tsuchiya_shuichiro	土屋宗一郎	最高位戦	—	male	1968/11/05	第40期前期	東京
tsuchiya_kazuki	土屋和樹	最高位戦	D2	male		第46期前期	
tsuchida_kosho	土田浩翔	最高位戦	—	male	1959/08/05	第36期前期	大阪府大阪市
tsuchida_saori	土田小緒里	最高位戦	D3	female		第51期前期	
domon_ai	土門愛	最高位戦	D3	female		第48期後期	
tou_kai	唐嘉偉	最高位戦	CHINA ハルピンD /	male		第51期前期	
shimada_yuta	島田雄大	最高位戦	D3	male		第50期後期	
shimamono_yoshinao	島本良直	最高位戦	D3	male		第51期前期	
shimamura_kyosuke	嶋村恭介	最高位戦	D1	male	1976/05/05	第29期後期	埼玉県
shimamura_toshiyuki	嶋村俊幸	最高位戦	—	male	1951/03/30	第9期	埼玉県
higashidate_masaaki	東舘壮晃	最高位戦	D3	male	1968年8月31日	第45期前期	北海道
higashiyama_shoki	東山翔輝	最高位戦	—	male	1991/08/06	第44期前期	
higashikawa_yuka	東川夕佳	最高位戦	D2	female	9月29日	第48期後期	愛知県瀬戸市
higashi_yuki	東勇輝	最高位戦	D3	male	2006/03/10	第50期前期	千葉県
momoi_rin	桃井凜	最高位戦	D3	female		第51期前期	
yuasa_yuki	湯浅侑希	最高位戦	D2	male	12月30日	第48期後期	奄美諸島
tsutsui_takuma	筒井琢正	最高位戦	D2	male	2002/08/28	第48期後期	神奈川県
fujii_takafumi	藤井崇文	最高位戦	C2	male		第43期前期	
fujii_tomo	藤井智	最高位戦	D1	male		第48期前期	
fujiwara_kazuhiro	藤原一宏	最高位戦	D3	male	1983年4月30日	第49期後期	秋田
fujisaki_erika	藤崎英里香	最高位戦	—	female		第42期前期	
fujimura_koki	藤村皓紀	最高位戦	D3	male		第50期後期	
fujiya_tomokuni	藤谷友邦	最高位戦	D1	male		第47期後期	
fujita_miyuki	藤田みゆき	最高位戦	—	female		第45期前期	
fujita_hosei	藤田鵬生	最高位戦	D3	male		第49期後期	
fujita_akihito	藤田明人	最高位戦	D2	male		第43期後期	兵庫県川西市
fujiki_go	藤木剛	最高位戦	D3	male		第50期前期	
fujino_hiroyuki	藤野啓幸	最高位戦	D2	male		第45期前期	
domoto_jyunki	堂本純輝	最高位戦	D2	male		第46期後期	
tokuoka_erina	徳岡依里南	最高位戦	—	female	1995/12/21	第48期前期	茨城
tokuoka_akinobu	徳岡明信	最高位戦	D2	male	1992/02/07	第46期前期	福岡県
tokuyama_kotono	徳山琴乃	最高位戦	—	female	1月29日	第49期後期	
uchima_yumi	内間祐海	最高位戦	女流C	female		第36期後期	
uchida_hideki	内田英樹	最高位戦	D2	male	1992/01/07	第47期後期	
uchida_sachio	内田幸雄	最高位戦	D3	male		第48期後期	
uchida_soga	内田崇雅	最高位戦	D3	male		第51期前期	
naito_gaku	内藤岳	最高位戦	C3	male	1993年8月29日	第45期後期	札幌
naito_honoka	内藤朋香	最高位戦	D3	female		第50期前期	
minami_tomoyuki	南智幸	最高位戦	C3	male	1987/02/20	第44期前期	福岡県福岡市
minami_ryokichi	南亮吉	最高位戦	C3	male		第46期前期	
nihonyanagi_yusuke	二本柳佑典	最高位戦	D3	male		第48期後期	
hyuga_wataru	日向航	最高位戦	D1	male	1976/01/21	第48期前期	東京都
hinata	日向藍子	最高位戦	A1	female	1988/09/24		長野県茅野市
hinata_shuhei	日向脩平	最高位戦	D3	male		第48期後期	
hidaka_sari	日高砂里	最高位戦	—	female		第45期前期	
hibi_takuya	日比琢也	最高位戦	D3	male	1998年4月18日	第46期後期	愛知県
hinago_soichi	日名子聡一	最高位戦	C2	male		第44期後期	
hari_kentaro	播健太郎	最高位戦	D1	male	4/14	第44期後期	奈良
baba_kenji	馬場健治	最高位戦	—	male	9月24日	第49期前期	Los Angeles
baba_shohei	馬場翔平	最高位戦	A1	male	1990/03/15	第42期後期	群馬県
ba_shinichi	馬臻一	最高位戦	CHINA ハルピンD /	male		第51期前期	
umemura_taisei	梅村泰成	最高位戦	D3	male		第49期後期	
umezawa_megumi	梅沢恵	最高位戦	女流C	female	2月24日	第44期後期	
bai_kouei	梅昊嶸	最高位戦	—	male		第50期後期	
shiraga_takumi	白賀琢己	最高位戦	D3	male	01/07	第49期前期	埼玉県
haku_yoshiaki	白祥明	最高位戦	C2	male	1984/05/23	第46期前期	東京
shiraishi_koji	白石宏司	最高位戦	C2	male	1979年12月10日	第45期前期	福岡県福岡市
shirakawa_momoko	白川桃子	最高位戦	D3	female		第47期後期	
shiratori_keitaro	白鳥ケイタロウ	最高位戦	C3	male	1964/08/13	第29期前期	東京都
hatanaka_atsuko	畑中貴子	最高位戦	—	female		第51期前期	
hatanai_takeshi	畑内健志	最高位戦	D3	male		第49期前期	
yahara_atsushi	八原惇	最高位戦	—	male	10/15	第48期前期	徳島県
yao_keisuke	八尾圭祐	最高位戦	D3	male	1984/01/20	第39期前期	香川県高松市
ban_minami	伴美波	最高位戦	—	female		第51期前期	
iida_masahito	飯田正人	最高位戦	—	male	1949/04/05	第6期	富山県
iida_akito	飯田爽人	最高位戦	D1	male	2002/09/22	第48期後期	福岡県
ozaki_wataru	尾崎航	最高位戦	D3	male	1998/02/21	第48期前期	北海道札幌市
himi_ayano	氷見文乃	最高位戦	D3	female	12/11	第51期前期	東京
byou_sou	苗壮	最高位戦	CHINA ハルピンD /	male		第51期前期	
shinagawa_tadashi	品川直	最高位戦	B1	male	1982/03/25	第39期前期	神奈川県横浜市
shinagawa_ryunosuke	品川龍之介	最高位戦	C1	male		第45期後期	
hamaguchi_ayumu	浜口歩	最高位戦	C1	female	1990/03/01	第47期後期	高知系
hamada_osamu	浜田修	最高位戦	—	male	1963/04/30	第40期前期	静岡
tomioka_yasuaki	富岡泰亮	最高位戦	—	male		第47期後期	
tomidokoro_kotaro	富所光太郎	最高位戦	—	male		第51期前期	
tomitani_yuko	富谷 友皓	最高位戦	—	male			
tominaga_tomoyuki	冨永智行	最高位戦	D1	male	1981-07-29	第48期前期	名古屋市
tomiki_kengo	冨木賢吾	最高位戦	C1	male	1987/08/10	第38期後期	埼玉県
takeda_mana	武田真奈	最高位戦	—	female		第50期前期	
takeda_tetsuya	武田哲也	最高位戦	—	male	1967/03/13	第28期後期	大阪府
bu_gyougou	武晓剛	最高位戦	CHINA ハルピンD /	male		第51期前期	
maita_sonoka	舞田苑香	最高位戦	D3	female		第47期後期	
fukuoka_toru	福岡達	最高位戦	—	male		第44期前期	
fukumi_yu	福海湧	最高位戦	D2	male	11月25日	第49期前期	三重県伊勢市
fukuda_takashi	福田聖	最高位戦	D2	male		第46期前期	
fukuda_hiromichi	福田大道	最高位戦	—	male		第51期前期	
fukushima_daiki	福島大稀	最高位戦	D3	male	8月6日	第47期後期	東京
fukumoto_kosuke	福本光佑	最高位戦	D1	male	2002/08/13	第48期後期	
fukumoto_tetsuya	福本哲也	最高位戦	D2	male	1993年11月30日	第47期前期	広島県
fuchida_tsuyoshi	淵田壮	最高位戦	—	male	1958/04/10	第22期	鹿児島県
hirai_mitsunari	平井三成	最高位戦	D2	male	12月31日	第47期前期	神奈川県
hiraga_toshihiko	平賀聡彦	最高位戦	A1	male	1973/12/12	第29期前期	山梨県
hirane_mizuhiro	平根瑞大	最高位戦	C2	male	11月21日	第42期後期	愛知県
taira_naoto	平尚燈	最高位戦	D3	male		第50期前期	神奈川県
hirakawa_jukia	平川珠輝空	最高位戦	D3	male		第51期前期	
hirashima_shota	平島晶太	最高位戦	A2	male	1988年8月22日	第42期後期	神奈川県
hirashima_yota	平島洋太	最高位戦	A2	male	6/18	第43期前期	千葉県
hirano_takahiko	平野貴彦	最高位戦	C1	male	1989/09/19	第44期後期	神奈川県
hirano_tsukasa	平野司	最高位戦	D3	male	2001/09/06	第51期前期	兵庫県神戸市
hirano_toru	平野透	最高位戦	—	male		第42期後期	
hirabayashi_shota	平林祥太	最高位戦	C3	male	2000/02/22	第48期後期	東京都
yui_hirabayashi	平林祐	最高位戦	—	male		第32期後期	
hirasawa_genki	平澤元気	最高位戦	B2	male	1990/06/15	第48期後期	新潟県
maida_takatoshi	米田剛粛	最高位戦	D3	male	1980/04/04	第51期前期	札幌
bessho_takumi	別所匠	最高位戦	D2	male	1998年3月16日	第46期後期	群馬県
kataoka_shunsuke	片岡隼祐	最高位戦	D2	male	2000/02/07	第47期前期	千葉県
katayose_haruhiko	片寄晴彦	最高位戦	D2	male	1982/10/08	第49期後期	東京都
katano_akira	片野明	最高位戦	C3	male		第46期前期	
toyoda_makoto	豊田万琴	最高位戦	D3	female	2002年11月3日	第50期後期	愛知県
teshima_kaira	豊島海羅	最高位戦	D2	female		第49期後期	
kitahara_shunsuke	北原駿介	最高位戦	D1	male	1990年5月24日	第45期後期	兵庫県
kitagawa_yuki	北川裕己	最高位戦	—	male	3月13日	第50期前期	札幌
kitabatake_michiyo	北畠美智代	最高位戦	D3	female	３月23日	第44期後期	福島県郡山市
kitazawa_tomohiro	北澤知大	最高位戦	D1	male		第47期前期	
makino_nobuhiko	牧野伸彦	最高位戦	A1	male	1989/07/16	第38期後期	奈良県
hori_keiichiro	堀圭一郎	最高位戦	—	male	7月10日	第51期前期	
hori_hiroyuki	堀弘幸	最高位戦	C2	male		第43期前期	
hotta_kensuke	堀田健輔	最高位戦	D2	male		第47期後期	
hotta_syoki	堀田翔紀	最高位戦	D3	male	2001/03/22	第49期後期	大阪
homma_yuko	本間悠子	最高位戦	女流B	female	12/22	第45期前期	千葉市
honda_daisuke	本多大将	最高位戦	D1	male	1976/05/08	第37期後期	群馬県
honcho_hiroto	本長浩斗	最高位戦	D1	male	８月９日	第45期前期	兵庫県
honda_motoki	本田元輝	最高位戦	C3	male	1999/03/16	第49期後期	福岡県
honda_koichi	本田晃一	最高位戦	C3	male	8月12日	第44期前期	北海道
motoki_haruhisa	本木晴久	最高位戦	—	male	5/1	第51期前期	東京
aso_kuniaki	麻生邦昭	最高位戦	—	male	1979/09/21	第39期前期	東京都
masaki_taishi	柾木太志	最高位戦	D1	male	1968/01/13	第33期前期	東京都
sueto_daisuke	末藤大輔	最高位戦	D1	male	1997/05/17	第49期後期	岡山県
mitsui_ayumi	満井あゆみ	最高位戦	女流A	female	8/13	第38期後期	千葉県
minato_himari	湊ひまり	最高位戦	D3	female		第51期前期	
muta_haruki	牟田春輝	最高位戦	D2	male		第47期後期	
kinoshita_takayoshi	木下貴誉志	最高位戦	—	male	1985/08/29	第45期後期	神戸市
kizaki_yu	木崎ゆう	最高位戦	—	female	４月１２日	第40期後期	大阪
koba_haruka	木場遥夏	最高位戦	D1	female	6/16	第49期前期	埼玉
kimura_shiori	木村しおり	最高位戦	—	female	1993/10/05	第49期前期	北海道
kimura_motoichi	木村元一	最高位戦	C3	male	1967/04/26	第39期前期	
kimura_katsuyuki	木村克之	最高位戦	D2	male		第49期後期	
kimura_masahiro	木村将大	最高位戦	D3	male		第48期前期	
kimura_makoto	木村誠	最高位戦	A2	male		第36期後期	
kimura_akari	木村明佳吏	最高位戦	D3	female		第40期後期	
kimura_tsubasa	木村翼	最高位戦	C3	male	1987/12/04	第40期後期	北海道
kimura_ruri	木村瑠璃	最高位戦	女流B	female	1月9日	第47期前期	ハワイ
kimoto_yuka	木本有香	最高位戦	D3	female	6月14日	第49期前期	愛知県
nonomiya_mima	野々宮美馬	最高位戦	D2	male		第50期前期	
nomata_jun	野間田純	最高位戦	—	male		第46期前期	
nozoe_yukari	野添ゆかり	最高位戦	女流A	female	1977/12/12	第32期後期	京都府
nojima_hidenori	野島英紀	最高位戦	C3	male		第43期前期	
nojima_nagisa	野島渚	最高位戦	D3	female	11/16	第49期前期	静岡県
nozawa_kyohei	野澤恭平	最高位戦	—	male		第51期前期	
yata_koji	矢田光司	最高位戦	D1	male	11月27日	第44期前期	島根県
yano_kento	矢野健人	最高位戦	C2	male	1992/02/26	第47期前期	
yanagi_rena	柳れな	最高位戦	—	female	３月３１日	第48期後期	
yanagi_yuta	柳雄太	最高位戦	C2	male	8/14	第48期前期	福岡
yanagisawa_naoki	柳澤直樹	最高位戦	D2	male	1981年11月5日	第47期前期	千葉県千葉市
tadaki_yoshihiko	唯木慶彦	最高位戦	D1	male	1984/11/20	第47期後期	北海道
tomozoe_toshiyuki	友添敏之	最高位戦	B1	male	1978/05/11	第38期後期	神奈川県横浜市
aruga_kazuhiro	有賀一宏	最高位戦	B2	male	1981/03/19	第31期後期	長野県
aruga_riki	有賀利樹	最高位戦	A2	male	1996年12月18日	第42期前期	神奈川県
arima_taiju	有馬大樹	最高位戦	D2	male	1999/04/20	第49期前期	埼玉県熊谷市
arima_hayato	有馬隼人	最高位戦	—	male		第46期前期	
oshika_shintaro	雄鹿晋太郎	最高位戦	D3	male		第45期前期	
yu_juejan	余文瑾	最高位戦	D3	male	1998/08/04	第49期前期	中国四川省
koshi_tomohiro	輿友浩	最高位戦	D3	male	1983/06/27	第47期前期	東京都
you_kyoku	楊旭	最高位戦	CHINA C	male	12/18	第50期後期	洛陽
you_kaei	楊家睿	最高位戦	CHINA ハルピンD /	male		第51期前期	
you_hakunei	楊柏檸	最高位戦	女流B	female	1993/04/12	第50期後期	遼寧省
you_kounei	楊淏寧	最高位戦	CHINA D /	male		第51期前期	
you_kiketsu	楊琪杰	最高位戦	—	male		第50期後期	
hazuki_tamami	葉月たまみ	最高位戦	D3	female	11/7	第34期後期	東京都
rai_nobuhiro	頼修広	最高位戦	D2	male	1993/08/06	第47期前期	兵庫県
aishima_akira	藍島翔	最高位戦	B1	male	1984/12/29	第32期後期	東京都
ri_kakuhi	李格非	最高位戦	CHINA D /	male		第51期前期	
ri_kouzen	李浩然	最高位戦	CHINA ハルピンD /	male		第51期前期	
ri_hakutou	李伯韜	最高位戦	—	male		第50期後期	
ri_hiroshi	李博史	最高位戦	D2	male	1997年4月8日	第49期前期	東京都
ri_seiun	李霽雲	最高位戦	CHINA D /	male		第51期前期	
riku_shinyo	陸晨陽	最高位戦	D3	male	2002/04/09	第51期前期	中国
tachibana_yu	立花裕	最高位戦	A1	male	1977/12/15	第39期前期	神奈川県横浜市
ryu_koukou	劉江浩	最高位戦	CHINA C	male	1996/08/26	第50期後期	中国重慶
ryuu_sou	劉聡	最高位戦	—	male		第51期前期	
ryuu_haku	劉博	最高位戦	—	male		第51期前期	
ryo_setsuhin	梁雪彬	最高位戦	CHINA D	male	2000/01/15	第50期後期	
hayashi_teruyuki	林輝幸	最高位戦	D1	male	7月2日	第49期前期	富山県滑川市
suzuki-t	鈴木たろう	最高位戦	Aリーグ	male	1973/10/04		茨城県水海道市
suzuki_aya	鈴木綾	最高位戦	D3	female		第47期後期	
suzuki_norihiko	鈴木憲彦	最高位戦	—	male	1974/12/08	第45期前期	東京都
suzuki_kohei	鈴木浩平	最高位戦	D2	male	12/15	第48期前期	愛知県
suzuki_takaya	鈴木峻哉	最高位戦	D1	male	1993/08/27	第48期前期	愛知県碧南市
suzuki_masafumi	鈴木正史	最高位戦	D2	male	1960年12月20日	第48期前期	茨城県
suzuki_masamichi	鈴木正道	最高位戦	D2	male		第46期前期	
suzuki_soichiro	鈴木聡一郎	最高位戦	A1	male	1983/11/12	第29期前期	千葉県
suzuki_yuno	鈴木夢乃	最高位戦	—	female	6/8	第46期後期	兵庫県
suzuki-y	鈴木優	最高位戦	Aリーグ	male	1981/09/13	第36期	愛知県豊橋市
hasuike_yusuke	蓮池佑介	最高位戦	D1	male	1993/11/08	第47期後期	東京都
hasuo_tomoki	蓮尾知輝	最高位戦	C3	male		第44期前期	
ryo_sei	呂晴	最高位戦	CHINA D	male	2000/02/05	第50期後期	中国湖南
rokutani_keigo	六谷圭吾	最高位戦	—	male	1997/03/16	第50期前期	埼玉県
rokubuichi_yosuke	六分一洋輔	最高位戦	D1	male		第48期後期	
wakui_yuichi	和久井裕一	最高位戦	D3	male	1983年5月19日	第47期後期	栃木県
wada_ryuko	和田竜洸	最高位戦	C1	male	1994/04/20	第39期前期	神奈川県
washimi_tomokazu	鷲見智和	最高位戦	C2	male	1979/01/24	第39期前期	北見市
gei_kasei	倪佳誠	最高位戦	CHINA C	male	1995/10/28	第50期後期	上海
kunii_hajime	國井芽	最高位戦	B2	male	1995/03/07	第48期前期	埼玉県春日部市
kokubu_kentaro	國分健太郎	最高位戦	D3	male	1989年9月4日	第47期後期	愛知県
